# File: nonirrigation_shares_0p5degree.csv
# Title: Volume of water withdrawals at individual basin-province combinations for 2010 as calucated from Khan et al. (2023) data and other years from Huang et al. (2018)
# Units: km^3
# Comments: NA
# Column types: nccnnnnnn
# ----------
GCAM_basin_ID,basin_name,state_abbr,year,Domestic,Electricity,Livestock,Manufacturing,Mining
124,Hainan,HI,2005,0.291472013,0.280561455,0.228218842,0.263425185,0.011074829
124,Hainan,HI,2010,0.292951575,0.330976568,0.100797504,0.368563335,0.015494109
125,Mekong,QH,1975,0.000496387,0.000779867,0.003808438,0.002484246,8.93811E-05
125,Mekong,QH,1990,0.00341489,0.001724909,0.004687264,0.003049676,0.000103829
125,Mekong,QH,2005,0.006290827,0.006055345,0.006440577,0.005685494,0.000239028
125,Mekong,QH,2010,0.006351304,0.0071757,0.002877663,0.007990596,0.000335918
125,Mekong,XZ,1975,0.001173593,0.001843814,0.009436102,0.005873424,0.000211321
125,Mekong,XZ,1990,0.00802265,0.004052354,0.011508645,0.007164649,0.000243927
125,Mekong,XZ,2005,0.015119206,0.014553254,0.015331615,0.013664364,0.000574472
125,Mekong,XZ,2010,0.0154519,0.017457551,0.006830833,0.019440086,0.000817246
125,Mekong,YN,1975,0.036223938,0.054987495,0.426478589,0.175732314,0.006390147
125,Mekong,YN,1990,0.187424743,0.09447806,0.476653299,0.167389111,0.005744924
125,Mekong,YN,2005,0.382046241,0.367032666,0.477184787,0.345173374,0.014564703
125,Mekong,YN,2010,0.395594397,0.443419116,0.211643935,0.495082825,0.020952134
127,Salween,XZ,1975,0.002129958,0.003346344,0.015022241,0.010659695,0.000383527
127,Salween,XZ,1990,0.01037392,0.005240013,0.018094425,0.009264456,0.000315416
127,Salween,XZ,2005,0.023189538,0.022321493,0.02338131,0.02095813,0.000881114
127,Salween,XZ,2010,0.024483107,0.027661004,0.01041893,0.030802277,0.001294903
127,Salween,YN,1975,0.016825301,0.025544928,0.193976294,0.081456143,0.002940576
127,Salween,YN,1990,0.093096378,0.046150749,0.217644673,0.081681607,0.002792244
127,Salween,YN,2005,0.195353255,0.179236368,0.220842806,0.168599957,0.007117765
127,Salween,YN,2010,0.199849148,0.217826411,0.096434455,0.245518845,0.010636133
137,IrrawaddyR,XZ,1975,5.09235E-05,8.00052E-05,0.00286577,0.000254855,9.16945E-06
137,IrrawaddyR,XZ,1990,0.000674443,0.000340671,0.003266961,0.000602313,2.05063E-05
137,IrrawaddyR,XZ,2005,0.001293051,0.001244649,0.003559592,0.001168628,4.9131E-05
137,IrrawaddyR,XZ,2010,0.001296983,0.001465331,0.00157831,0.001631738,6.8597E-05
137,IrrawaddyR,YN,1975,0.010273383,0.016073129,0.123160702,0.051206862,0.001843125
137,IrrawaddyR,YN,1990,0.065317831,0.032833276,0.140549072,0.058065673,0.001978965
137,IrrawaddyR,YN,2005,0.133545559,0.127803507,0.156105519,0.120023716,0.005048489
137,IrrawaddyR,YN,2010,0.136957679,0.154184499,0.06928939,0.171898397,0.007248218
37,RusCstSE,HL,2015,0.010771252,0.022984916,0.004009213,0.017417799,0.000716876
37,RusCstSE,JL,2015,0.073474084,0.08301099,1.84E-02,9.24E-02,3.89E-03
42,Gobi,GS,2015,0.213159431,0.240827437,0.038675323,0.268176578,0.01127393
42,Gobi,NM,2015,0.207169336,0.234036884,0.085916725,0.260493154,0.010950535
42,Gobi,QH,2015,3.00E-03,3.40E-03,2.02E-03,3.78E-03,1.59E-04
42,Gobi,XJ,2015,0.540551685,0.610702341,0.073979552,0.679988151,0.028585944
43,AmurR,HL,2015,1.826858002,2.09E+00,0.325250609,2.31E+00,9.69E-02
43,AmurR,JL,2015,1.137614119,1.285275962,2.26E-01,1.431236046,6.02E-02
43,AmurR,NM,2015,0.2465712,0.280583876,0.080708505,0.310821261,0.013063498
56,ObR,XJ,2015,0.026277919,0.029688782,0.024360306,0.033060335,1.39E-03
66,BoHai,HE,2015,0.056809104,0.064182902,1.24E-02,0.07147172,0.003004614
66,BoHai,JL ,2015,0.300235458,0.339205896,0.064861712,0.377727212,0.015879351
66,BoHai,LN,2015,2.042128631,2.307196083,0.292775382,2.569208714,0.108007487
66,BoHai,NM,2015,0.414593716,0.468407809,0.127754355,0.52160171,0.02192772
68,LBalkash,XJ,2015,0.113179643,0.127302219,0.029027125,0.138745679,0.005823113
77,ZiyaHe,BJ,2015,0.925883068,1.046062307,0.042366315,1.164856518,0.04896964
77,ZiyaHe,HA,2015,0.651673952,0.736260961,0.087567141,0.819873131,0.034466813
77,ZiyaHe,HE,2015,3.804772268,4.298630136,5.73E-01,4.786796443,2.01E-01
77,ZiyaHe,LN,2015,0.01845088,0.020845796,0.003101496,0.023213112,0.000975861
77,ZiyaHe,NM,2015,0.109115316,0.123278439,0.023123715,0.137278336,0.005771072
77,ZiyaHe,SD,2015,0.824298674,0.931292301,0.251251574,1.037052859,0.043596876
77,ZiyaHe,SX,2015,0.716042798,8.09E-01,0.143782435,9.01E-01,3.79E-02
77,ZiyaHe,TJ,2015,0.441701467,0.499034135,0.025922549,0.555706062,0.02336144
78,ChinaCst,AH,2015,0.028721099,0.032449086,0.009148804,0.036134109,0.001519049
78,ChinaCst,FJ,2015,1.798688029,2.032156992,0.214637395,2.262935296,0.095131996
78,ChinaCst,GD,2015,2.305249636,2.604470086,1.97E-01,2.90E+00,1.22E-01
78,ChinaCst,JS,2015,2.712026319,3.064046214,0.347364303,3.412009187,0.143438147
78,ChinaCst,JX,2015,0.02028196,0.022914549,0.003895661,0.0255168,0.001072706
78,ChinaCst,SD,2015,2.863176599,3.234815739,0.476110335,3.60217185,0.151432434
78,ChinaCst,SH,2015,0.978722872,1.105760697,0.037339396,1.231334449,0.051764319
78,ChinaCst,ZJ,2015,2.086720832,2.357576334,0.214648158,2.625310308,0.110365953
79,HuangHeR,GS,2015,0.899766407,1.016555715,0.17984479,1.131999062,0.047588338
79,HuangHeR,HA,2015,0.830677548,0.93849915,0.153669431,1.045078142,0.043934252
79,HuangHeR,NM,2015,0.555916644,0.628074395,0.092536346,0.699400549,0.029402242
79,HuangHeR,NX,2015,0.293509369,0.331606764,0.074070018,0.369265098,0.01552361
79,HuangHeR,QH,2015,0.223675978,0.252709027,0.060264244,0.281407479,0.011830146
79,HuangHeR,SC,2015,0.00817605,0.009237297,0.004826689,0.010286315,0.000432428
79,HuangHeR,SD,2015,1.499354372,1.69396995,0.24222097,1.886342643,0.079300341
79,HuangHeR,SN,2015,1.427913374,1.613255939,0.186181192,1.796462488,0.075521851
79,HuangHeR,SX,2015,1.371631773,1.549669011,0.176561659,1.725654423,0.072545137
85,Tarim,GS,2015,0.021983755,0.024837237,0.003493029,0.027657834,0.001162713
85,Tarim,QH,2015,0.026603019,3.01E-02,0.008482907,0.033469346,0.001407025
85,Tarim,XJ,2015,0.527470471,0.59538311,0.075950358,0.660064424,0.027739197
85,Tarim,XZ,2015,2.34E-03,2.64E-03,2.54124E-08,2.94E-03,1.24E-04
89,IndusR,XJ,2015,0.001276045,0.001361714,2.18545E-05,0.001461364,6.25778E-05
89,IndusR,XZ,2015,0.005067876,0.00472253,0.000384992,0.004568937,0.000206417
92,Tibet,QH,2015,0.001162759,0.001313685,0,0.001462871,6.14979E-05
92,Tibet,XZ,2015,0.012552396,0.014181692,0.000199521,0.015792211,0.000663892
106,Yangtze,AH,2015,2.910836442,3.288661809,0.624289793,3.662132854,0.153953146
106,Yangtze,CQ,2015,1.6028738,1.810926157,0.447181788,2.016580774,0.084775449
106,Yangtze,GS,2015,0.199328247,0.225200971,0.07502287,0.25077552,0.010542403
106,Yangtze,GX,2015,0.108855177,0.122984534,0.05230944,0.136951055,0.005757313
106,Yangtze,GZ,2015,1.470568965,1.661448209,0.61008244,1.850127627,0.077777891
106,Yangtze,HA,2015,3.2605722,3.683793124,0.944287464,4.102136555,0.172450551
106,Yangtze,HB,2015,3.247479081,3.669000524,0.73509473,4.08566406,0.171758061
106,Yangtze,HN,2015,3.039899784,3.43447752,0.751905728,3.824507868,0.160779263
106,Yangtze,JS,2015,1.461647946,1.651369246,0.170370056,1.838904065,0.077306061
106,Yangtze,JX,2015,2.158624722,2.438813319,4.56E-01,2.715772828,1.14E-01
106,Yangtze,QH,2015,0.016238899,0.018346702,0.001825909,0.020430212,0.00085887
106,Yangtze,SC,2015,5.322357936,6.013197796,1.275193141,6.696075937,0.281497696
106,Yangtze,SD,2015,0.087689255,0.099071284,0.020044312,0.110322138,4.64E-03
106,Yangtze,SN,2015,0.466613949,0.527180247,0.164285288,0.587048537,2.47E-02
106,Yangtze,XZ,2015,0.00801089,0.0090507,0.003115058,0.010078526,0.000423693
106,Yangtze,YN,2015,1.025918503,1.159082301,0.333581297,1.290711427,0.05426048
108,XunJiang,GD,2015,2.074215989,2.34E+00,0.241263119,2.61E+00,1.10E-01
108,XunJiang,GX,2015,1.959335341,2.213656258,0.876073636,2.465046205,0.103628578
108,XunJiang,GZ,2015,0.524717858,0.592826019,0.294696381,0.660149254,0.027752148
108,XunJiang,HN,2015,0.075505664,0.085306267,0.022657493,0.094993922,0.003993469
108,XunJiang,YN,2015,0.65213697,0.736784079,0.258338587,0.820455656,0.034491302
109,Hong,YN,2015,0.466576177,0.527137572,0.306921655,0.587001015,0.024677055
110,GangesR,XZ,2015,0.171564719,0.157223654,0.086174865,0.150169033,0.00683512
112,SChinaSea,GD,2015,0.732005074,0.82701903,0.150998227,0.920937979,0.038715499
112,SChinaSea,GX,2015,0.478163741,0.540229197,0.180724318,0.601579367,0.025289917
124,Hainan,HI,2015,0.292951575,0.330976568,0.100797504,0.368563335,0.015494109
125,Mekong,QH,2015,0.006351304,0.0071757,0.002877663,0.007990596,0.000335918
125,Mekong,XZ,2015,0.0154519,0.017457551,0.006830833,0.019440086,0.000817246
125,Mekong,YN,2015,0.395594397,0.443419116,0.211643935,0.495082825,0.020952134
127,Salween,XZ,2015,0.024483107,0.027661004,0.01041893,0.030802277,0.001294903
127,Salween,YN,2015,0.199849148,0.217826411,0.096434455,0.245518845,0.010636133
137,IrrawaddyR,XZ,2015,0.001296983,0.001465331,0.00157831,0.001631738,6.8597E-05
137,IrrawaddyR,YN,2015,0.136957679,0.154184499,0.06928939,0.171898397,0.007248218
37,RusCstSE,HL,2021,0.010771252,0.022984916,0.004009213,0.017417799,0.000716876
37,RusCstSE,JL,2021,0.073474084,0.08301099,1.84E-02,9.24E-02,3.89E-03
42,Gobi,GS,2021,0.213159431,0.240827437,0.038675323,0.268176578,0.01127393
42,Gobi,NM,2021,0.207169336,0.234036884,0.085916725,0.260493154,0.010950535
42,Gobi,QH,2021,3.00E-03,3.40E-03,2.02E-03,3.78E-03,1.59E-04
42,Gobi,XJ,2021,0.540551685,0.610702341,0.073979552,0.679988151,0.028585944
43,AmurR,HL,2021,1.826858002,2.09E+00,0.325250609,2.31E+00,9.69E-02
43,AmurR,JL,2021,1.137614119,1.285275962,2.26E-01,1.431236046,6.02E-02
43,AmurR,NM,2021,0.2465712,0.280583876,0.080708505,0.310821261,0.013063498
56,ObR,XJ,2021,0.026277919,0.029688782,0.024360306,0.033060335,1.39E-03
66,BoHai,HE,2021,0.056809104,0.064182902,1.24E-02,0.07147172,0.003004614
66,BoHai,JL ,2021,0.300235458,0.339205896,0.064861712,0.377727212,0.015879351
66,BoHai,LN,2021,2.042128631,2.307196083,0.292775382,2.569208714,0.108007487
66,BoHai,NM,2021,0.414593716,0.468407809,0.127754355,0.52160171,0.02192772
68,LBalkash,XJ,2021,0.113179643,0.127302219,0.029027125,0.138745679,0.005823113
77,ZiyaHe,BJ,2021,0.925883068,1.046062307,0.042366315,1.164856518,0.04896964
77,ZiyaHe,HA,2021,0.651673952,0.736260961,0.087567141,0.819873131,0.034466813
77,ZiyaHe,HE,2021,3.804772268,4.298630136,5.73E-01,4.786796443,2.01E-01
77,ZiyaHe,LN,2021,0.01845088,0.020845796,0.003101496,0.023213112,0.000975861
77,ZiyaHe,NM,2021,0.109115316,0.123278439,0.023123715,0.137278336,0.005771072
77,ZiyaHe,SD,2021,0.824298674,0.931292301,0.251251574,1.037052859,0.043596876
77,ZiyaHe,SX,2021,0.716042798,8.09E-01,0.143782435,9.01E-01,3.79E-02
77,ZiyaHe,TJ,2021,0.441701467,0.499034135,0.025922549,0.555706062,0.02336144
78,ChinaCst,AH,2021,0.028721099,0.032449086,0.009148804,0.036134109,0.001519049
78,ChinaCst,FJ,2021,1.798688029,2.032156992,0.214637395,2.262935296,0.095131996
78,ChinaCst,GD,2021,2.305249636,2.604470086,1.97E-01,2.90E+00,1.22E-01
78,ChinaCst,JS,2021,2.712026319,3.064046214,0.347364303,3.412009187,0.143438147
78,ChinaCst,JX,2021,0.02028196,0.022914549,0.003895661,0.0255168,0.001072706
78,ChinaCst,SD,2021,2.863176599,3.234815739,0.476110335,3.60217185,0.151432434
78,ChinaCst,SH,2021,0.978722872,1.105760697,0.037339396,1.231334449,0.051764319
78,ChinaCst,ZJ,2021,2.086720832,2.357576334,0.214648158,2.625310308,0.110365953
79,HuangHeR,GS,2021,0.899766407,1.016555715,0.17984479,1.131999062,0.047588338
79,HuangHeR,HA,2021,0.830677548,0.93849915,0.153669431,1.045078142,0.043934252
79,HuangHeR,NM,2021,0.555916644,0.628074395,0.092536346,0.699400549,0.029402242
79,HuangHeR,NX,2021,0.293509369,0.331606764,0.074070018,0.369265098,0.01552361
79,HuangHeR,QH,2021,0.223675978,0.252709027,0.060264244,0.281407479,0.011830146
79,HuangHeR,SC,2021,0.00817605,0.009237297,0.004826689,0.010286315,0.000432428
79,HuangHeR,SD,2021,1.499354372,1.69396995,0.24222097,1.886342643,0.079300341
79,HuangHeR,SN,2021,1.427913374,1.613255939,0.186181192,1.796462488,0.075521851
79,HuangHeR,SX,2021,1.371631773,1.549669011,0.176561659,1.725654423,0.072545137
85,Tarim,GS,2021,0.021983755,0.024837237,0.003493029,0.027657834,0.001162713
85,Tarim,QH,2021,0.026603019,3.01E-02,0.008482907,0.033469346,0.001407025
85,Tarim,XJ,2021,0.527470471,0.59538311,0.075950358,0.660064424,0.027739197
85,Tarim,XZ,2021,2.34E-03,2.64E-03,2.54124E-08,2.94E-03,1.24E-04
89,IndusR,XJ,2021,0.001276045,0.001361714,2.18545E-05,0.001461364,6.25778E-05
89,IndusR,XZ,2021,0.005067876,0.00472253,0.000384992,0.004568937,0.000206417
92,Tibet,QH,2021,0.001162759,0.001313685,0,0.001462871,6.14979E-05
92,Tibet,XZ,2021,0.012552396,0.014181692,0.000199521,0.015792211,0.000663892
106,Yangtze,AH,2021,2.910836442,3.288661809,0.624289793,3.662132854,0.153953146
106,Yangtze,CQ,2021,1.6028738,1.810926157,0.447181788,2.016580774,0.084775449
106,Yangtze,GS,2021,0.199328247,0.225200971,0.07502287,0.25077552,0.010542403
106,Yangtze,GX,2021,0.108855177,0.122984534,0.05230944,0.136951055,0.005757313
106,Yangtze,GZ,2021,1.470568965,1.661448209,0.61008244,1.850127627,0.077777891
106,Yangtze,HA,2021,3.2605722,3.683793124,0.944287464,4.102136555,0.172450551
106,Yangtze,HB,2021,3.247479081,3.669000524,0.73509473,4.08566406,0.171758061
106,Yangtze,HN,2021,3.039899784,3.43447752,0.751905728,3.824507868,0.160779263
106,Yangtze,JS,2021,1.461647946,1.651369246,0.170370056,1.838904065,0.077306061
106,Yangtze,JX,2021,2.158624722,2.438813319,4.56E-01,2.715772828,1.14E-01
106,Yangtze,QH,2021,0.016238899,0.018346702,0.001825909,0.020430212,0.00085887
106,Yangtze,SC,2021,5.322357936,6.013197796,1.275193141,6.696075937,0.281497696
106,Yangtze,SD,2021,0.087689255,0.099071284,0.020044312,0.110322138,4.64E-03
106,Yangtze,SN,2021,0.466613949,0.527180247,0.164285288,0.587048537,2.47E-02
106,Yangtze,XZ,2021,0.00801089,0.0090507,0.003115058,0.010078526,0.000423693
106,Yangtze,YN,2021,1.025918503,1.159082301,0.333581297,1.290711427,0.05426048
108,XunJiang,GD,2021,2.074215989,2.34E+00,0.241263119,2.61E+00,1.10E-01
108,XunJiang,GX,2021,1.959335341,2.213656258,0.876073636,2.465046205,0.103628578
108,XunJiang,GZ,2021,0.524717858,0.592826019,0.294696381,0.660149254,0.027752148
108,XunJiang,HN,2021,0.075505664,0.085306267,0.022657493,0.094993922,0.003993469
108,XunJiang,YN,2021,0.65213697,0.736784079,0.258338587,0.820455656,0.034491302
109,Hong,YN,2021,0.466576177,0.527137572,0.306921655,0.587001015,0.024677055
110,GangesR,XZ,2021,0.171564719,0.157223654,0.086174865,0.150169033,0.00683512
112,SChinaSea,GD,2021,0.732005074,0.82701903,0.150998227,0.920937979,0.038715499
112,SChinaSea,GX,2021,0.478163741,0.540229197,0.180724318,0.601579367,0.025289917
124,Hainan,HI,2021,0.292951575,0.330976568,0.100797504,0.368563335,0.015494109
125,Mekong,QH,2021,0.006351304,0.0071757,0.002877663,0.007990596,0.000335918
125,Mekong,XZ,2021,0.0154519,0.017457551,0.006830833,0.019440086,0.000817246
125,Mekong,YN,2021,0.395594397,0.443419116,0.211643935,0.495082825,0.020952134
127,Salween,XZ,2021,0.024483107,0.027661004,0.01041893,0.030802277,0.001294903
127,Salween,YN,2021,0.199849148,0.217826411,0.096434455,0.245518845,0.010636133
137,IrrawaddyR,XZ,2021,0.001296983,0.001465331,0.00157831,0.001631738,6.8597E-05
137,IrrawaddyR,YN,2021,0.136957679,0.154184499,0.06928939,0.171898397,0.007248218
