scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,coal,base load generation,coal_base_IGCC,0,0,0,0,6.05E-02,9.02E-02,1.07E-01,1.28E-01,1.32E-01,1.30E-01,1.22E-01,5.69E-02,1.65E-03,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,coal,base load generation,coal_base_IGCC_CCS,0,0,0,0,0,0.0131545,0.01907266,0.02987732,0.03585158,0.0410335,0.0483575,0.06633317,0.08356178,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,coal,base load generation,coal_base_conv pul,0.0392536,0.131925,0.28108,0.399201,0.4586901,0.4798883,0.4780625,0.468151,0.42032494,0.34862624,0.26830301,0.08717003,1.69E-03,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,coal,base load generation,coal_base_conv pul_CCS,0,0,0,0,0,0.015973,0.02274749,0.0344904,0.04068037,0.04584958,0.052962,0.06991384,0.08471051,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,coal,district heat,coal_base_conv pul,0,0.0225963,0.0213318,0.0250461,0.0231426,0.0220187,0.0204673,0.0182491,0.014998,0.0108413,0.00669042,1.28E-03,8.49E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,gas,base load generation,gas_base_CC,0,8.26E-04,2.61E-04,0.0020453,0.0032355,0.0042596,0.004683825,0.005260926,0.005089817,0.004945877,0.004894498,0.00488952,1.27E-03,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,gas,base load generation,gas_base_CC_CCS,0,0,0,0,0,4.71E-04,6.61E-04,1.05E-03,1.23E-03,1.40E-03,0.001641666,0.002418497,0.00339251,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,hydro,base load generation,hydro_base,0.00273352,0.0047263,0.013804,0.0176735,0.019089,0.0204197,0.0220039,0.0233821,0.0245385,0.0245385,0.0245385,0.0245385,0.0245385,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,refined liquids,base load generation,refined liquids_base_steam/CT,0.00117301,3.42E-04,1.06E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,solar,base load generation,CSP_base_storage,0,0,0,0,4.93E-04,0.002860175,0.004923745,0.011705155,0.017668615,0.024790215,0.03679401,0.06617434,0.09834257,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,solar,base load generation,PV_base_storage,0,0,0,0,1.36E-04,8.32E-04,0.001492867,0.003880477,0.006192947,0.009230767,0.014904962,0.030008545,0.04753085,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,wind,base load generation,wind_base,1.40E-06,0,0,0.00756648,0.01388252,0.02447702,0.02880385,0.03663359,0.04079473,0.03674037,0.03518178,0.03352088,0.03599967,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,wind,base load generation,wind_base_offshore,0,0,0.00E+00,0.00E+00,0.00E+00,6.72E-04,1.41E-03,3.18E-03,4.38E-03,5.58E-03,6.77E-03,1.00E-02,1.17E-02,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,base load generation,wind,base load generation,wind_base_storage,0,0,0.00E+00,0,2.19E-04,8.11E-04,0.00116649,0.0021864,0.003017997,0.003990962,0.00548577,0.00934387,0.013917432,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biomass liquids,BTL with hydrogen,0,0,0,0,0,3.13E-04,0.00151864,0.00135024,0.00169308,0.00218085,0.00274262,1.47E-03,2.71E-04,0,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biomass liquids,FT biofuels,0,0,0,0,0.0102797,0.0219319,0.03083584,0.04089371,0.05570022,0.07101873,0.08236079,0.07816817,0.068176372,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biomass liquids,FT biofuels CCS level 1,0,0,0,0,0,0.00475381,0.00862682,0.01526196,0.03258497,0.0615445,0.09928312,0.11799143,0.116549897,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biomass liquids,FT biofuels CCS level 2,0,0,0.00E+00,0.00E+00,0.00E+00,3.82E-03,6.85E-03,1.23E-02,2.78E-02,5.53E-02,9.25E-02,1.13E-01,1.14E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biomass liquids,biodiesel,0,5.94E-05,0,0,0.00388707,6.71E-03,9.07E-03,0.01104569,0.0133636,0.013596349,0.012154059,0.009760065,0.007285067,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biomass liquids,cellulosic ethanol,0,0,0,0,0,0.0404905,0.0704072,0.1033554,0.1511692,0.2022936,0.2452917,0.2392835,0.210250875,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biomass liquids,cellulosic ethanol CCS level 1,0,0,0,0,0,0.0166407,0.0312075,0.0520278,0.0924457,0.1472486,0.2070781,0.21786325,0.203391311,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biomass liquids,cellulosic ethanol CCS level 2,0,0.00E+00,0.00E+00,0.00E+00,0,0.00942159,0.01666491,0.02976431,0.06746068,0.13423865,0.22470781,0.2730108,0.274258,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biomass liquids,corn ethanol,0,8.82E-04,0.00710846,0.0088839,0.01147684,0.01323107,0.01395647,0.01382009,0.01296578,0.01167432,0.01016626,0.00842368,0.006407249,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biomass liquids,sugar cane ethanol,0,0,1.41E-09,8.64E-09,1.25E-08,1.39E-08,1.42E-08,1.34E-08,1.16E-08,9.13E-09,6.31E-09,3.75E-09,1.88E-09,0.00E+00,0.00E+00,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,carbon-storage,offshore carbon-storage,carbon-storage,offshore carbon-storage,0,0,0,0,0.00E+00,2.21E-02,2.67E-02,0.0439027,0.0621231,0.0761881,0.0955347,0.114842,0.134777,0,0,0,0,0,0,0,0,MtC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,carbon-storage,onshore carbon-storage,carbon-storage,onshore carbon-storage,0,0,0,0,1.06E-09,7.48758,9.03585,14.8672,21.011,25.7284,32.1997,38.618,45.1997,0,0,0,0,0,0,0,0,MtC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,cement,cement,cement,cement,12.1083,46.6809,66.3228,67.139,61.9575,50.2921,50.3059,41.53052,27.01641,19.16325,15.552297,11.146184,4.97708127,0,0,0,0,0,0,0,0,Mt
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,cement,cement,cement,cement CCS,0,0,0.00E+00,0.00E+00,0.00E+00,0,0,1.50E+00,9.12E+00,1.37E+01,1.45E+01,1.53E+01,1.78E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,Mt
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical,chemical,chemical,chemical,0,0,0.051249,0.0983776,0.1151176,0.1332523,0.1507873,0.1629963,0.1715486,0.177023,0.1785079,0.1763679,0.1711513,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,coal,chemical energy use,coal,0,0,0.0196536,0.0425408,0.0500597,0.04499209,0.04323997,0.03335589,0.02683425,0.02274242,0.01771769,0.01179531,1.96E-03,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,coal,chemical energy use,coal CCS,0,0,0,0,0,0.00984774,0.01672697,0.02672497,0.03485206,0.03869602,0.04095759,0.04372288,0.04507088,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,district heat,chemical energy use,district heat,0,0,0,0.00173831,0.001979869,0.002131074,0.002537034,0.002507435,0.002345298,0.002162497,0.00190587,1.03E-03,1.96E-04,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
