"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,FT biofuels CCS level 2,0,0,0,0,0,1.13E-02,2.02E-02,3.60E-02,8.04E-02,1.58E-01,2.62E-01,3.17E-01,3.18E-01,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,biodiesel,0,8.46E-05,0,0,0.00553734,9.56E-03,1.29E-02,1.57E-02,1.91E-02,1.94E-02,1.73E-02,1.39E-02,1.04E-02,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,cellulosic ethanol,0,0,0,0,0,1.11E+00,1.91E+00,2.78E+00,4.03E+00,5.34E+00,6.41E+00,6.22E+00,5.43E+00,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,cellulosic ethanol CCS level 1,0,0,0,0,0,3.59E-01,6.69E-01,1.105279,1.939272,3.052069,4.244581,4.442442,4.13475687,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,cellulosic ethanol CCS level 2,0,0,0,0,0,0.0301455,0.0529931,0.0937182,0.2091991,0.4106946,0.6793174,0.8195678,0.82084391,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,biomass liquids,biomass liquids,corn ethanol,0,0.00398194,0.032099,0.0401161,0.0518248,0.05974627,0.06302193,0.06240601,0.05854825,0.05271647,0.04590679,0.03803799,0.028932567,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,cement,cement,cement,1.36541,5.26401,7.47895,7.57099,6.9867,5.67124,5.67279,4.741244,3.153648,2.27668,1.8609814,1.3375428,0.59724948,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,cement,cement,cement CCS,0,0,0,0,0,0.00E+00,0,0.017947,0.1094063,0.1638274,0.174274,0.1836365,0.21311729,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,coal,coal,0,0,0.536543,1.16136,1.36663,1.228286,1.180449,0.910615,0.7325749,0.620868,0.483693,0.3220119,0.0535833,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,coal,coal CCS,0,0,0,0,0,0.0268843,0.0456646,0.0729591,0.09514626,0.10564012,0.1118143,0.1193635,0.1230435,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,gas,gas,0,0,0.0433057,0.110508,0.1289875,0.1219296,0.1188744,0.1035564,0.09699012,0.0939479,0.0870742,0.0776254,0.04759612,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,gas,gas CCS,0,0,0,0,0,0.00275779,0.00484435,0.00777514,0.009718715,0.010581944,0.01114078,0.01294007,0.01670396,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,liquid,liquid,0,0,0.0449781,0.18262,0.1911218,0.1791567,0.1714919,0.1578656,0.1542956,0.1595159,0.1627387,0.1375342,0.04929576,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,liquid,liquid CCS,0,0,0,0,0,0.00515167,0.00806191,0.01326419,0.01778068,0.0210238,0.02440925,0.0289434,0.03822905,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,coal to liquids,coal to liquids,coal to liquids,0,0,0.0607302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,coke,coke,coke,0,0,2.63431,9.47687,11.64085,7.22837,7.09088,3.324617,0.7109473,0.2410199,0.13322356,0.055423157,0.010510275,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,coke,coke,coke CCS,0,0,0,0,0,0.449113,0.395876,0.672815,0.8280426,0.7187104,0.678434,0.619772,0.5177064,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,comm heating,biomass,wood furnace,4.83E-05,5.06E-05,1.61E-05,3.45E-05,3.05E-05,2.82E-05,2.45E-05,1.97E-05,1.47E-05,1.04E-05,7.23E-06,2.02E-06,1.48E-06,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,comm heating,coal,coal furnace,0.141199,0.193635,0.100642,0.16324,0.15035377,0.13929689,0.12309377,0.09905389,0.072640739,0.048925448,0.030844102,0.005283709,0.002906359,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,comm heating,gas,gas furnace,0,0,0.0331373,0.203906,0.405386,0.653362,0.871299,1.012732,1.1094924,1.1283665,1.1555993,1.1448557,1.0335085,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,comm heating,refined liquids,fuel furnace,0.0540864,0.0463009,0.0267404,0.0852188,0.1463236,0.2168463,0.2708259,0.3030636,0.327315,0.3342477,0.35260308,0.34770317,0.31154359,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,comm hot water_cooking,coal,coal water heater,0.143557,0.196874,0.102326,1.66E-01,1.46E-01,1.29E-01,1.03E-01,7.27E-02,4.78E-02,1.74E-02,1.36E-02,9.89E-03,6.41E-03,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,comm hot water_cooking,gas,gas water heater,0,0,0.00235862,0.014511,0.0236164,3.68E-02,4.81E-02,0.05591342,0.06034869,0.05983816,0.05952597,0.05695237,0.04790213,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,comm hot water_cooking,refined liquids,fuel water heater,0.0201919,0.0172852,0.00998424,0.0318147,0.0447158,6.30E-02,0.0763102,0.08463795,0.08981324,0.08874232,0.09112838,0.08798718,0.07418319,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,construction energy use,coal,coal,0,0,0.146559,0.0955882,0.0980867,0.0907858,0.0888922,0.0720748,0.05779794,0.04645194,0.03457138,0.02174369,0.01250356,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,construction energy use,gas,gas,0,0,0.00207745,0.00147964,0.001533844,0.001542282,0.001554353,0.001506523,0.001459085,0.001408139,0.001344896,0.001266636,0.001153337,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,construction energy use,liquid,liquid,0,0,0.112888,0.395003,0.409971,0.4111903,0.4127491,0.3978228,0.3852543,0.3731524,0.3591038,0.337224,0.3013268,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,district heat,biomass,biomass,0,0.00876399,0.0158779,0.0202596,0.0738148,1.76E-01,1.89E-01,2.68E-01,3.58E-01,3.98E-01,4.21E-01,2.51E-01,9.23E-02,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,district heat,coal,coal,0.0716331,0.0485664,0.113195,0.14579,0.482473,5.09E-01,8.05E-01,6.18E-01,3.62E-01,2.63E-01,2.15E-01,1.48E-01,5.55E-02,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,district heat,gas,gas,5.46E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,district heat,refined liquids,refined liquids,0.0124161,0.0447951,0.0691533,0.0551811,1.95E-01,3.27E-01,3.56E-01,4.27E-01,4.72E-01,5.21E-01,5.99E-01,7.77E-01,7.58E-01,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,gas to liquids,gas to liquids,gas to liquids,0,0,0,0,0,4.66E-03,1.18E-02,2.24E-02,3.77E-02,5.75E-02,8.05E-02,9.46E-02,8.96E-02,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,biomass,biomass_int_IGCC,0,0,0,0,0.0280628,3.84E-02,4.87E-02,5.62E-02,6.35E-02,6.90E-02,9.33E-02,1.06E-01,2.45E-02,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,biomass,biomass_int_IGCC_CCS,0,0,0,0,0,7.53E-04,1.44E-03,1.96E-03,2.52E-03,3.02E-03,5.32E-03,8.88E-03,1.60E-02,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,biomass,biomass_int_conv,7.38E-06,0.0268483,0.234008,0.496128,0.5376307,5.36E-01,5.32E-01,0.5165159,0.4858819,0.4394045,0.4356483,0.28106,0.028904928,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,biomass,biomass_int_conv_CCS,0,0,0,0,0,0.00158747,0.00288919,0.0039999,0.00523868,0.00636556,0.01161325,0.01942016,0.03478086,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,coal,coal_int_IGCC,0,0,0,0,1.0722,1.30E+00,1.482915,1.5686852,1.6031415,1.5861169,1.5927281,1.0822121,0.070337966,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,coal,coal_int_IGCC_CCS,0,0,0,0,0,0.0108341,0.01885243,0.02308878,0.02623147,0.02831971,0.03580278,0.04581219,0.05968591,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,coal,coal_int_conv pul,2.11676,7.55571,14.8009,21.2612,21.34842,2.07E+01,19.682874,17.933225,15.3768525,12.1959913,8.9486709,3.6007302,0.106033235,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,coal,coal_int_conv pul_CCS,0,0,0,0,0,0.0156662,0.0264124,0.03173727,0.0354843,0.03786471,0.04611771,0.05679331,0.07093961,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,gas,gas_int_CC,0,0.102219,0.00422273,0.0301085,0.03204683,0.02883113,0.02795501,0.024788697,0.020418356,0.017249495,0.015258882,0.01408731,0.006771374,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,gas,gas_int_CC_CCS,0,0,0,0,0,5.55E-05,9.60E-05,1.17E-04,1.32E-04,1.42E-04,1.78E-04,2.36E-04,3.20E-04,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,intermediate generation,refined liquids,refined liquids_int_steam/CT,0.0327666,0.00819914,0.00255784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,iron and steel,BLASTFUR,BLASTFUR,0,0,3.53067,3.95477,4.8212,4.595402,4.124443,3.515778,2.904092,2.076445,1.822719,1.539685,1.0834644,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,iron and steel,BLASTFUR,BLASTFUR CCS,0,0,0,0,0,0.0239813,0.0411234,0.0581889,0.074128,0.0911284,0.09545508,0.09670511,0.09869486,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,iron and steel,BLASTFUR,Biomass-based,0,0,0,0,0,1.92E-08,3.74E-08,5.02E-08,6.04E-08,9.25E-08,8.37E-08,7.88E-08,8.31E-08,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,iron and steel,EAF with DRI,EAF with DRI,0,0,0,0,0.158777,0.209995,0.2605765,0.2874659,0.2604899,0.2626171,0.222491,0.1780329,0.1003819,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,iron and steel,EAF with DRI,EAF with DRI CCS,0,0,0,0,0,0.0112174,0.01885976,0.0253758,0.03014616,0.03366078,0.03127203,0.02980045,0.02893307,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,iron and steel,EAF with scrap,EAF with scrap,0,0,1.93E-04,1.08E-04,5.30E-04,9.81E-04,0.001531276,0.001993656,0.002357011,0.002818074,0.002671556,0.002525865,0.002483212,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,mining energy use,coal,coal,0,0,1.00822,0.973646,0.960069,0.874044,0.870646,0.7387781,0.6145832,0.5161911,0.4107766,0.2767925,0.1664229,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,mining energy use,gas,gas,0,0,0.0899471,0.0999424,0.0993715,0.0974014,0.1000153,0.1017359,0.10131271,0.1020175,0.1041709,0.1049504,0.0965468,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,mining energy use,liquid,liquid,0,0,0.0718418,0.0537883,0.0535703,0.0523513,0.05344117,0.05394557,0.05377217,0.05447723,0.05630717,0.056482,0.05079158,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,oil refining,oil refining,oil refining,0.149206,0.202189,0.369855,0.642872,0.7174486,0.7843604,0.8135239,0.8134411,0.7651663,0.6579134,0.536515,0.4522754,0.35483794,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,other industrial energy use,biomass,biomass,1.79E-04,1.75E-04,1.33E-04,2.42E-04,2.99E-04,3.58E-04,4.07E-04,4.35E-04,4.79E-04,5.10E-04,5.39E-04,4.84E-04,3.70E-04,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,other industrial energy use,coal,coal,7.82298,18.5006,15.6389,8.88327,10.86326,11.91651,12.81822,11.68653,9.42548,7.620724,6.234304,4.6188391,2.9977011,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,other industrial energy use,gas,gas,0,0.0074834,0.193265,0.13109,1.60E-01,0.1817846,0.1993273,0.1955053,0.1818894,0.17096618,0.16431838,0.1516019,0.122443528,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,other industrial energy use,gas,gas cogen,0,0,2.75E-04,2.67E-04,2.74E-04,2.73E-04,2.48E-04,1.77E-04,9.97E-05,6.39E-05,5.08E-05,4.13E-05,2.98E-05,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,other industrial energy use,refined liquids,refined liquids,0.843047,0.902435,0.615618,0.425922,0.525346,6.03E-01,6.60E-01,6.56E-01,6.42E-01,6.39E-01,6.59E-01,6.41E-01,5.40E-01,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,other industrial feedstocks,coal,coal,0.758905,0.62101,0.914364,1.13179,1.42179,1.24159,1.71072,1.40891,1.01247,0.803985,0.67557,0.43193,0.170207,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,peak generation,coal,coal_peak_conv pul,0.0375032,0.0649967,0.235961,0.340643,0.315286754,0.299980883,0.27901646,0.248867769,0.207049017,0.157789659,0.109033554,0.033616906,4.94E-04,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,peak generation,gas,gas_peak_CC,0,0.0107835,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,peak generation,gas,gas_peak_steam/CT,0,0.0239893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,process heat cement,coal,coal,1.16574,3.49208,5.16012,5.22362,5.09733,4.08E+00,4.12213,3.517393,2.87891,2.517566,2.2422772,1.8201995,1.1508314,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,process heat cement,refined liquids,refined liquids,0.0534217,0.16003,0.23647,0.23938,0.0221458,6.28E-02,2.99E-02,0.1546156,0.3651195,0.4756623,0.4943498,0.5167587,0.5234564,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,resid_rural heating,coal,coal furnace,0.0869286,0.137912,0.0852907,0.162132,0.0193356,6.92E-03,1.14E-02,5.08E-03,0.00188725,0.00105423,6.78E-04,2.53E-04,4.89E-05,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,resid_rural heating,gas,gas furnace,0,0,0,0.0956936,0.205785,0.259926,0.318662,0.334636,0.323528,0.308683,0.298453,0.30208,0.231818,0,0,0,0,0,0,0,0,MTC
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,resid_rural heating,refined liquids,fuel furnace,0.042236,0.0380574,0.0279378,0.192905,0.318238,0.394082,0.437778,0.476379,0.517584,0.5332,0.555891,0.519017,0.416322,0,0,0,0,0,0,0,0,MTC
